Light Intensity (% of scale max) Run #1,Position (m) Run #1,Light Intensity (% of scale max) Run #2,Position (m) Run #2,Light Intensity (% of scale max) Run #3,Position (m) Run #3,Light Intensity (% of scale max) Run #4,Position (m) Run #4,Light Intensity (% of scale max) Run #5,Position (m) Run #5
3.2,0.0896,1.9,0.1104,3.7,0.0771,2,0.0888,2,0.0788
3.5,0.0908,2.1,0.111,3.5,0.078,2.1,0.0889,1.1,0.0793
3.5,0.0913,2.2,0.1111,2.2,0.0792,2.1,0.0891,0.9,0.0794
3.6,0.0922,2.2,0.1113,1.3,0.0794,2.1,0.0891,0.8,0.0798
3.6,0.0928,2.2,0.1114,0.9,0.0798,2.2,0.0891,0.9,0.0802
3.7,0.0936,2.2,0.1115,0.9,0.0799,2.2,0.0894,1,0.0808
3.8,0.094,2.2,0.1116,0.7,0.0802,2.1,0.0896,1.1,0.0811
3.8,0.0946,2.2,0.1117,0.6,0.0804,1.9,0.0899,1.1,0.0812
3.8,0.0952,2,0.1122,0.6,0.081,1.8,0.0903,1.2,0.0813
3.6,0.0961,2,0.1124,0.7,0.0814,1.6,0.0907,1.3,0.0814
3.6,0.0967,2,0.1124,0.7,0.082,1.6,0.0912,1.4,0.0819
3.5,0.0976,1.8,0.1126,0.8,0.0826,1.7,0.0915,1.4,0.082
3.4,0.0984,1.7,0.1129,1.4,0.0831,2.1,0.0918,1.4,0.0821
3.4,0.099,1.5,0.113,2,0.0835,2.7,0.0921,1.5,0.0822
3.2,0.0999,1.2,0.1138,2.8,0.0838,3.8,0.0923,1.5,0.0826
3.1,0.1005,1.2,0.114,5.2,0.0841,5.7,0.0925,1.5,0.0826
3,0.1013,0.7,0.1149,7,0.0846,8.4,0.0928,1.4,0.083
2.8,0.1021,0.5,0.1156,9.3,0.0852,11.9,0.0929,1.4,0.083
2.7,0.1027,0.5,0.1162,11.8,0.0855,12,0.093,1.7,0.0834
2.7,0.1032,0.4,0.1168,12.6,0.0861,13.6,0.0932,2.2,0.0836
2.5,0.1037,0.4,0.1171,11,0.0867,21.3,0.0934,4.7,0.084
2.4,0.1042,0.4,0.1174,10.1,0.087,23.4,0.0936,5.5,0.084
2.3,0.1048,0.4,0.1179,8.9,0.0873,29.3,0.0939,5.4,0.084
2.2,0.1053,0.4,0.1182,6.4,0.0875,29.7,0.0939,13.2,0.0844
2.1,0.1059,0.4,0.1189,4.6,0.088,31.4,0.094,13.8,0.0846
1.9,0.1065,0.4,0.1197,2.7,0.0883,32.5,0.094,15.1,0.0847
1.8,0.1074,0.4,0.1203,1.8,0.0886,34.9,0.0943,17.6,0.0848
1.7,0.1077,0.4,0.1207,1.4,0.0887,36.8,0.0944,18.8,0.0849
1.5,0.1083,0.4,0.1211,1.2,0.0888,37.2,0.0946,28.4,0.0852
1.4,0.1093,0.4,0.1215,1,0.0892,35.8,0.0948,33.4,0.0858
1.2,0.1106,0.4,0.1217,1,0.0902,35.3,0.0949,33,0.0859
1.1,0.1112,0.4,0.1226,1.1,0.0908,34.2,0.0949,32.7,0.0861
1,0.1116,0.4,0.123,1.2,0.0915,31.8,0.0951,32.5,0.0862
1,0.112,0.4,0.124,1.4,0.0918,29.5,0.0953,27.5,0.0865
0.9,0.1123,0.4,0.1242,2.4,0.092,27.3,0.0954,23.4,0.0868
0.9,0.1128,0.4,0.1243,2.9,0.0922,25.9,0.0955,19.1,0.0869
0.8,0.1132,0.4,0.1246,4.7,0.0927,22.6,0.0956,14.1,0.0871
0.7,0.1139,0.4,0.1248,6.8,0.0928,22.1,0.0956,6.7,0.0875
